koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff2,koi_ldm_coeff1,koi_model_snr,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_teq,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_tce_plnt_num,koi_time0,koi_time0_err1,koi_time0_err2,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_score,ExoplanetCandidate
15.804,15.032,14.754,14.544,13.505,0.024,13.028,0.029,12.97,,1,1962,3.7968626,11.302473,0.9991,0.1747,0.5405,16.6,131.63459,0.00207,-0.00207,2.97,0.78,-0.26,0.0146,0.31,0.137,-0.31,0.8844,0.0834,-0.0834,156.4,12.2,-12.2,0.681180633,1.655e-06,-1.655e-06,0.011435,0.000531,-0.000711,5.7,1.8,-1.8,86.88,2782.0,4939.0,81.0,-44.0,3.635,0.096,-0.144,-0.18,0.15,-0.1,2.377,0.627,-0.209,0.889,0.154,-0.016,0.0,19.527163,2.4e-05,38.68256,0.00025,-0.7,1.0,-1.9,0.9,0.00013,0.00013,0.00028,0.00012,0.73,0.72,-0.41,0.57,0.84,0.69,1.0,1.1,-0.06,1.0,1.0,1.1,1,2454964.635,0.00207,-0.00207,0,0,0,0,14116.16,9945.02,-2786.12,7.55313,2.35337,-3.83051,1.0,1
15.681,15.207,15.078,14.924,13.953,0.049,13.242,,13.149,,1,44,4.5931463,11.282671,0.1228,0.2787,0.3728,13.6,133.4661,0.0118,-0.0118,1.58,0.39,-0.21,0.1552,0.207,0.261,-0.207,4.359,0.329,-0.329,322.2,28.3,-28.3,24.2157996,0.0003263,-0.0003263,0.016361,0.000973,-0.000856,42.24,7.7,-7.7,89.72,596.0,5659.0,186.0,-186.0,4.473,0.094,-0.175,-0.26,0.3,-0.3,0.885,0.22,-0.119,0.849,0.115,-0.08,0.0,19.267045,1.6e-05,39.09383,0.00019,-1.85,0.66,1.76,0.69,0.00039,0.00021,-0.00044,0.00022,-2.31,0.37,1.14,0.22,2.57,0.36,-3.18,0.31,1.52,0.23,3.53,0.3,1,2454966.466,0.0118,-0.0118,0,0,1,0,29.84,23.11,-10.28,2.43047,0.44381,-1.16372,0.018,0
15.957,15.343,15.164,15.071,14.067,0.024,13.651,0.029,13.639,0.042,1,8,31.873058,59.845184,0.7808,0.2286,0.4641,66.5,146.91825,0.00207,-0.00207,11.32,1.8,-3.35,0.6233,0.921,0.024,-0.014,5.774,0.157,-0.157,4347.0,114.0,-114.0,186.4361811,0.000489,-0.000489,0.075675,0.006964,-0.00613,137.19,7.8,-7.8,89.62,353.0,5393.0,80.0,-64.0,4.132,0.28,-0.12,0.18,0.15,-0.1,1.37,0.218,-0.405,0.926,0.053,-0.048,0.0,19.3419053,5.2e-06,40.021687,5.6e-05,0.0,0.21,-0.52,0.2,0.0009,0.0014,0.0017,0.0016,0.17,0.15,-0.23,0.14,0.29,0.14,0.2,0.15,-0.3,0.15,0.35,0.15,1,2454979.918,0.00207,-0.00207,0,0,0,0,3.66,1.55,-1.93,1.40518,0.08011,-0.42986,1.0,1
15.055,14.442,14.255,14.192,13.258,0.022,12.892,0.018,12.827,0.022,1,1220,3.9969282,16.501024,0.6163,0.2622,0.4035,45.5,133.19403,0.00152,-0.00152,1.29,0.36,-0.11,0.0205,0.469,0.037,-0.469,1.8596,0.0585,-0.0585,219.2,6.1,-6.1,1.09206833,1.917e-06,-1.917e-06,0.013798,0.000208,-0.000584,4.09,1.1,-1.1,83.41,1611.0,5639.0,152.0,-169.0,4.551,0.033,-0.187,-0.02,0.25,-0.3,0.859,0.233,-0.078,0.959,0.094,-0.115,,19.694436,1.9e-05,44.12491,0.00023,-244.34,0.72,56.35,0.83,,,,,,,,,,,,,,,,,1,2454966.194,0.00152,-0.00152,0,0,1,1,1588.89,1267.12,-425.97,1.08696,0.60636,-0.17536,0.0,0
16.314,15.688,15.461,15.349,14.386,0.03,13.914,0.049,13.908,0.057,2,183,2.9106994,9.0123415,0.8731,0.2665,0.398,11.2,133.51738,0.00742,-0.00742,1.12,0.21,-0.09,0.0685,0.049,0.413,-0.049,2.462,0.215,-0.215,234.0,24.1,-24.1,7.41834569,6.474e-05,-6.474e-05,0.014014,0.000825,-0.000931,23.3,10.2,-10.2,89.88,800.0,5549.0,163.0,-163.0,4.6,0.045,-0.113,-0.54,0.3,-0.3,0.732,0.137,-0.059,0.776,0.089,-0.065,0.342,19.530531,3e-05,42.85516,0.00033,-0.6,1.2,1.0,1.2,0.00029,0.00025,3e-05,0.00026,-1.28,0.69,-1.2,1.1,1.78,0.93,-0.76,0.52,-0.7,1.3,1.1,1.1,2,2454966.517,0.00742,-0.00742,0,0,0,0,96.9,56.43,-24.2,4.3617,7.60911,-1.9604,1.0,1
16.772,15.791,15.473,15.264,14.181,0.036,13.548,0.04,13.485,0.028,1,132,3.7350724,12.472815,0.5138,0.1142,0.6188,13.6,136.64735,0.00489,-0.00489,1.37,0.13,-0.11,0.0737,0.049,0.403,-0.049,2.627,0.227,-0.227,417.5,44.9,-44.9,8.65315602,5.315e-05,-5.315e-05,0.018046,0.003011,-0.002071,25.6,11.0,-11.0,89.89,643.0,4746.0,170.0,-170.0,4.605,0.04,-0.04,-0.12,0.3,-0.3,0.696,0.063,-0.057,0.713,0.071,-0.065,0.0,19.3174806,9.1e-06,39.24504,0.00011,-2.51,0.38,-0.49,0.4,0.00177,0.00018,0.00084,0.00019,-5.17,0.45,-4.06,0.62,6.57,0.57,-3.02,0.53,-1.03,0.72,3.19,0.55,1,2454969.647,0.00489,-0.00489,0,1,1,1,40.5,14.94,-11.0,4.23613,10.88125,-0.65733,0.0,0
16.58,15.894,15.688,15.55,14.496,0.032,14.091,0.036,13.986,0.05,2,271,3.6015882,10.777867,0.4943,0.2434,0.4341,8.7,133.5272,0.012,-0.012,1.44,0.33,-0.14,0.048,0.041,0.394,-0.041,2.461,0.283,-0.283,325.3,41.8,-41.8,4.13029832,5.216e-05,-5.216e-05,0.016301,0.001241,-0.001231,13.03,2.1,-2.1,89.82,995.0,5490.0,199.0,-182.0,4.557,0.048,-0.143,-0.16,0.3,-0.3,0.81,0.187,-0.08,0.864,0.092,-0.092,0.0,19.4196178,4.2e-06,41.91395,0.0001,0.42,0.17,4.03,0.36,0.000113,5.9e-05,0.00027,0.00012,-1.39,0.68,-7.56,0.57,7.69,0.57,0.64,0.62,-0.01,0.42,0.64,0.62,1,2454966.527,0.012,-0.012,0,0,0,0,231.52,172.92,-67.2,2.45435,0.38623,-1.57263,0.995,1
13.293,12.85,12.706,12.646,11.752,0.02,11.494,0.023,11.431,0.018,4,207,2.6950479,11.552998,0.6301,0.2676,0.3928,14.4,135.63916,0.00661,-0.00661,0.79,0.13,-0.08,0.0648,0.646,0.323,-0.43,3.262,0.186,-0.186,55.8,4.3,-4.3,6.164876,4.635e-05,-4.635e-05,0.007192,0.002592,-0.000407,11.19,4.7,-4.7,86.69,1021.0,5854.0,105.0,-117.0,4.406,0.09,-0.11,-0.12,0.15,-0.15,1.012,0.154,-0.103,0.951,0.07,-0.063,0.567,20.057606,3e-05,44.33745,0.00027,0.3,1.2,-0.34,0.97,1.2e-05,6.4e-05,3e-05,5.3e-05,-0.8,1.0,-0.22,0.62,0.8,1.1,-0.7,1.1,-0.04,0.59,0.7,1.1,3,2454968.639,0.00661,-0.00661,0,0,0,0,256.35,109.03,-65.57,0.69664,0.87315,-0.66683,0.95,1
15.154,14.694,14.584,14.516,13.614,0.027,13.38,0.027,13.286,0.037,1,109,10.867415,44.135624,0.7078,0.302,0.319,50.7,172.78184,0.00212,-0.00212,4.06,1.42,-0.48,0.1099,0.975,0.101,-0.018,4.262,0.134,-0.134,702.9,19.3,-19.3,12.39894005,3.344e-05,-3.344e-05,0.033535,0.176112,-0.00382,7.72,3.1,-3.1,82.75,890.0,6355.0,179.0,-224.0,4.41,0.07,-0.21,-0.08,0.25,-0.3,1.108,0.389,-0.13,1.151,0.172,-0.157,0.0,19.6604595,7.7e-06,43.981825,8.8e-05,-4.16,0.3,-17.08,0.32,0.00282,0.00023,0.01201,0.00026,-1.542,0.072,-6.142,0.069,6.332,0.07,-1.411,0.072,-6.07,0.07,6.232,0.071,1,2455005.782,0.00212,-0.00212,0,1,1,0,148.37,154.3,-48.23,0.05656,0.04476,-0.02563,0.0,0
15.028,14.272,14.045,13.922,12.95,0.033,12.505,0.041,12.356,0.027,1,84,149.23279,905.40314,0.0,0.2286,0.4641,339.5,132.53457,0.00415,-0.00415,64.99,17.79,-21.75,0.02,1.141,0.08,-0.071,2.6494,0.0103,-0.0103,41142.0,125.0,-125.0,1.060996585,3.695e-06,-3.695e-06,0.441483,0.064633,-0.065559,2.971,0.109,-0.109,67.42,1968.0,5433.0,197.0,-164.0,4.154,0.331,-0.178,0.22,0.2,-0.25,1.348,0.369,-0.451,0.944,0.092,-0.083,0.0,19.85866317,6.1e-07,40.1078714,2e-06,11.86,0.025,1.4812,0.0073,-0.402,0.013,-0.089,0.017,,,,,,,,,,,,,1,2454965.535,0.00415,-0.00415,0,1,0,1,3542.31,3084.77,-2154.77,0.44088,0.0162,-0.02927,0.0,0
15.752,15.201,15.004,14.877,13.982,0.024,13.604,0.034,13.583,0.038,1,79,349.26968,2090.239,0.7655,0.2979,0.3238,1872.6,133.5526451,4.65e-05,-4.65e-05,22.32,5.96,-3.2,0.1207,0.58,0.013,-0.004,3.91517,0.00391,-0.00391,55296.7,38.6,-38.6,16.621853404,9.24e-07,-9.24e-07,0.225371,0.000538,-0.000155,35.012,0.318,-0.318,89.05,719.0,5949.0,177.0,-195.0,4.451,0.101,-0.174,-0.52,0.3,-0.3,0.907,0.242,-0.13,0.848,0.105,-0.07,0.0,19.80000108,1.7e-07,41.2900156,1.7e-06,-0.0901,0.0068,-0.052,0.0061,0.0154,0.0055,-0.001,0.0073,-0.013,0.067,-0.008,0.067,0.016,0.067,-0.107,0.07,-0.067,0.068,0.126,0.069,1,2454966.553,4.65e-05,-4.65e-05,0,1,0,0,63.3,50.92,-22.64,2.93856,0.02667,-0.11491,0.0,0
14.984,14.334,14.188,14.104,13.247,0.024,12.865,0.024,12.742,0.036,1,632,12.529969,120.485374,0.726,0.2514,0.4282,153.3,171.044219,0.000334,-0.000334,2.89,0.79,-0.26,0.0331,0.001,0.309,-0.001,1.7547,0.0122,-0.0122,905.5,7.1,-7.1,2.104721971,8.86e-07,-8.86e-07,0.027167,0.000391,-0.000179,9.431,0.245,-0.245,89.99,1365.0,5703.0,154.0,-188.0,4.498,0.036,-0.204,0.36,0.1,-0.3,0.975,0.264,-0.088,1.091,0.089,-0.133,,19.5371462,2.2e-06,45.551087,2.7e-05,-0.068,0.082,-0.371,0.099,4.6e-05,6.9e-05,,,-0.016,0.079,0.01,0.092,0.019,0.086,0.088,0.08,-0.079,0.095,0.118,0.092,1,2455004.044,0.000334,-0.000334,0,0,0,0,821.44,654.25,-226.9,3.58201,0.09296,-0.53001,1.0,1
13.114,12.666,12.555,,11.34,0.022,11.058,0.019,11.0,0.019,1,860,386.19525,4295.017,-1.0,0.2868,0.3588,1582.9,132.2745574,3.26e-05,-3.26e-05,48.15,15.07,-6.47,0.0168,1.222,0.021,-0.021,1.95401,0.00344,-0.00344,21245.0,4.6,-4.6,0.776976021,3.1e-08,-3.1e-08,0.423201,0.015885,-0.02191,2.5652,0.0911,-0.0911,61.54,2083.0,5999.0,190.0,-232.0,4.423,0.07,-0.21,0.02,0.25,-0.3,1.042,0.326,-0.14,1.046,0.145,-0.13,0.0,19.466196789,3.6e-08,41.88410137,3.4e-07,-0.0728,0.0015,-0.0887,0.0012,0.0014,0.0011,0.0001,0.0015,-0.148,0.068,-0.022,0.067,0.15,0.068,-0.199,0.069,-0.079,0.068,0.214,0.069,2,2454965.275,3.26e-05,-3.26e-05,1,0,0,0,4459.03,4247.47,-1605.37,0.52896,0.01879,-0.0179,0.0,0
14.041,13.389,13.163,13.066,12.067,0.022,11.664,0.023,11.555,0.018,1,1089,3.6324959,7.1957045,0.2117,0.2175,0.4767,9.6,131.63533,0.00846,-0.00846,0.51,0.08,-0.07,0.0128,0.944,0.042,-0.719,1.892,0.231,-0.231,25.1,3.2,-3.2,0.618060842,5.394e-06,-5.394e-06,0.005856,0.001348,-0.001433,1.298,0.607,-0.607,43.32,1854.0,5339.0,160.0,-144.0,4.503,0.099,-0.11,-0.38,0.35,-0.3,0.793,0.128,-0.105,0.731,0.118,-0.05,0.0,20.000384,3.8e-05,40.54956,0.00034,20.7,1.5,-2.5,1.2,-0.000753,5.7e-05,6.2e-05,4.4e-05,9.914,0.081,-1.235,0.074,9.99,0.081,9.967,0.078,-1.536,0.074,10.084,0.078,1,2454964.635,0.00846,-0.00846,0,0,1,0,2791.09,1445.75,-907.84,0.1082,0.75861,-0.04716,0.0,0
15.186,14.722,14.55,14.485,13.622,0.024,13.333,0.03,13.311,0.034,1,435,42.26948,534.257,0.7015,0.3029,0.3026,143.2,171.099046,0.000301,-0.000301,35.24,9.86,-4.57,0.0405,1.204,13.8,-0.072,1.6798,0.0179,-0.0179,8665.3,75.0,-75.0,3.055171082,1.176e-06,-1.176e-06,0.326974,13.75446,-0.06522,7.85,3.9,-3.9,81.17,1358.0,6237.0,176.0,-220.0,4.426,0.098,-0.196,-0.48,0.3,-0.3,0.987,0.276,-0.128,0.948,0.135,-0.101,0.237,19.8265522,5.1e-07,40.2291457,5.3e-06,0.062,0.021,-0.159,0.019,-0.00015,0.00068,-0.00012,0.00088,-0.019,0.068,0.051,0.069,0.055,0.068,-0.063,0.07,0.062,0.068,0.088,0.069,1,2455004.099,0.000301,-0.000301,0,1,0,0,804.33,667.81,-276.61,0.97914,38.45316,-0.0938,0.059,0
14.415,13.913,13.781,13.718,12.852,0.027,12.529,0.032,12.462,0.027,1,45,7.8933067,38.17304,0.1304,0.2678,0.3958,42.8,145.95798,0.0026,-0.0026,3.0,0.47,-0.7,0.1583,0.711,0.037,-0.497,5.5545,0.085,-0.085,429.2,11.4,-11.4,23.58444746,7.988e-05,-7.988e-05,0.020294,0.002227,-0.001497,23.75,9.1,-9.1,88.28,730.0,5655.0,113.0,-101.0,4.152,0.217,-0.093,0.0,0.15,-0.15,1.354,0.211,-0.317,0.947,0.077,-0.058,0.05,19.02829,1.1e-05,47.83461,0.0001,0.15,0.39,0.01,0.37,-9e-05,0.00017,-0.00021,0.00016,0.18,0.13,0.15,0.24,0.23,0.21,0.04,0.15,0.13,0.22,0.13,0.23,1,2454978.958,0.0026,-0.0026,0,0,0,0,66.96,29.86,-30.42,0.45557,0.69962,-0.27694,1.0,1
15.392,14.73,14.547,14.503,13.619,0.025,13.246,0.028,13.187,0.032,1,324,4.0712295,22.689085,0.397,0.2638,0.4046,26.7,134.89621,0.0029,-0.0029,2.28,0.35,-0.44,0.0507,0.709,0.021,-0.512,2.8084,0.0982,-0.0982,263.0,11.7,-11.7,4.16811839,1.602e-05,-1.602e-05,0.015888,0.002186,-0.001153,8.29,3.4,-3.4,85.09,1277.0,5689.0,77.0,-77.0,4.202,0.162,-0.108,0.14,0.15,-0.15,1.313,0.204,-0.25,1.0,0.079,-0.064,0.614,18.972153,1.3e-05,39.22012,0.00017,-0.73,0.56,-0.34,0.61,8e-05,0.00014,-4e-05,0.00016,-0.04,0.31,-0.01,0.28,0.04,0.33,0.03,0.28,-0.05,0.29,0.06,0.29,1,2454967.896,0.0029,-0.0029,0,0,0,0,628.73,256.92,-238.49,0.62014,1.02007,-0.54025,1.0,1
16.622,16.128,15.974,15.839,14.97,0.035,14.578,0.047,14.499,0.086,1,274,749.0908,6172.312,-1.0,0.311,0.2914,1905.1,131.855925,0.000159,-0.000159,79.08,24.0,-12.95,0.0435,0.421,0.009,-0.009,4.61686,0.00343,-0.00343,403734.0,389.0,-389.0,3.224486463,4.56e-07,-4.56e-07,0.624301,0.003349,-0.003421,8.4294,0.0248,-0.0248,87.13,1456.0,6389.0,176.0,-242.0,4.331,0.108,-0.201,-0.24,0.25,-0.3,1.16,0.352,-0.19,1.046,0.184,-0.123,,19.89022855,2e-08,47.67015556,4.2e-07,0.35818,0.00073,4.592,0.0015,,,0.491,0.09,-2.458,0.067,-11.349,0.07,11.612,0.07,-0.044,0.072,-0.07,0.068,0.083,0.07,1,2454964.856,0.000159,-0.000159,0,1,0,0,1060.42,948.08,-425.05,1.08976,0.0032,-0.00278,0.0,0
14.601,13.975,13.782,13.658,12.715,0.023,12.311,0.018,12.268,0.02,1,447,4.6727433,17.629189,0.1184,0.2434,0.4341,22.2,132.464,0.0136,-0.0136,0.86,0.3,-0.17,0.0383,0.623,0.335,-0.407,5.951,0.3,-0.3,71.4,3.8,-3.8,3.04468229,4.333e-05,-4.333e-05,0.008074,0.001979,-0.000404,3.19,1.5,-1.5,78.74,1244.0,5575.0,150.0,-167.0,4.363,0.198,-0.264,-0.24,0.3,-0.3,0.98,0.336,-0.196,0.81,0.127,-0.063,0.0,19.578353,1.1e-05,45.51775,0.00013,2.62,0.42,1.82,0.46,-0.00017,2.9e-05,-0.000193,3.2e-05,1.81,0.71,-0.58,0.86,1.9,0.72,1.86,0.71,-0.66,0.85,1.97,0.72,1,2454965.464,0.0136,-0.0136,0,0,1,1,566.03,569.04,-245.26,0.06636,0.06378,-0.05945,0.0,0
16.409,15.39,15.023,14.8,13.729,0.025,13.159,0.023,13.038,0.036,2,33,3.2105885,7.6975045,0.9985,0.1554,0.5738,10.2,150.60745,0.00443,-0.00443,13.72,1.0,-1.21,0.1827,1.219,6.837,-0.024,1.958,0.28,-0.28,621.8,76.5,-76.5,39.7557642,0.000333,-0.000333,0.245914,6.830267,-0.0216,40.0,19.5,-19.5,88.25,325.0,4405.0,119.0,-146.0,4.732,0.058,-0.031,-1.1,0.3,-0.35,0.511,0.037,-0.045,0.513,0.04,-0.033,0.156,19.491966,4.1e-05,47.6449,0.00037,-0.7,1.5,1.0,1.3,0.00047,0.00095,-0.00072,0.00086,0.04,0.98,-0.15,0.61,0.16,0.64,-0.01,0.97,-0.19,0.77,0.19,0.8,2,2454983.607,0.00443,-0.00443,0,0,0,0,2.64,0.73,-0.72,0.76329,11.93022,-0.40738,0.582,1
15.223,14.768,14.635,14.564,13.684,0.026,13.381,0.029,13.262,0.026,1,791,3.201359,14.623486,0.998,0.26,0.4133,17.4,133.07951,0.00512,-0.00512,1.27,0.2,-0.23,0.0283,0.415,0.047,-0.415,2.992,0.161,-0.161,83.2,5.6,-5.6,1.68189051,1.076e-05,-1.076e-05,0.008447,0.000298,-0.000448,4.0,1.8,-1.8,84.06,1790.0,5827.0,70.0,-79.0,4.191,0.162,-0.108,0.16,0.15,-0.15,1.374,0.221,-0.246,1.068,0.098,-0.071,0.67,19.33042,2.3e-05,47.02042,0.00024,-0.48,0.85,0.11,0.85,3.3e-05,6.5e-05,-2.3e-05,6.6e-05,0.33,0.34,-0.08,0.44,0.34,0.41,0.23,0.32,-0.22,0.42,0.32,0.48,1,2454966.08,0.00512,-0.00512,0,0,0,0,2432.14,1005.66,-880.04,0.42957,0.19632,-0.12485,0.998,1
13.827,13.184,12.99,12.932,11.946,0.021,11.483,0.017,11.424,0.019,2,120,3.5090969,8.862012,0.9952,0.2075,0.49,9.6,135.54229,0.00649,-0.00649,0.77,0.13,-0.07,0.0884,0.95,0.001,-0.734,2.09,0.161,-0.161,59.1,6.8,-6.8,10.4314847,7.38e-05,-7.38e-05,0.009133,1e-05,-0.002547,13.06,6.5,-6.5,85.83,700.0,5361.0,159.0,-159.0,4.588,0.038,-0.113,-0.16,0.3,-0.3,0.774,0.133,-0.071,0.848,0.078,-0.087,0.986,19.55286,3.5e-05,41.99758,0.00035,0.3,1.4,0.0,1.3,-1e-05,8.9e-05,-2e-06,8.1e-05,-0.2,0.68,-0.41,0.75,0.45,0.76,-0.1,0.61,-0.42,0.77,0.44,0.77,2,2454968.542,0.00649,-0.00649,0,0,0,0,56.67,30.8,-15.22,0.38692,11.29629,-0.11765,0.969,1
15.684,15.051,14.856,14.726,13.828,0.024,13.481,0.027,13.405,0.04,2,9,9.182145,14.992003,0.0502,0.2676,0.3928,8.7,246.6275,0.0144,-0.0144,2.91,0.83,-0.42,0.4572,0.586,0.006,-0.492,5.8,0.509,-0.509,819.0,102.0,-102.0,116.583183,0.002231,-0.002231,0.027148,0.000712,-0.003215,129.5,63.5,-63.5,89.74,371.0,5738.0,156.0,-173.0,4.426,0.101,-0.188,-0.06,0.3,-0.3,0.981,0.281,-0.141,0.936,0.114,-0.093,0.096,19.677625,1.5e-05,39.20133,0.00018,1.09,0.61,-0.29,0.64,-0.00119,0.00082,-1e-05,0.00088,-0.29,0.19,0.06,0.18,0.29,0.19,-0.13,0.19,0.05,0.18,0.14,0.19,2,2455079.627,0.0144,-0.0144,0,0,0,0,4.47,3.76,-1.57,3.02267,4.44475,-0.34838,0.991,1
12.377,11.755,11.551,11.463,10.522,0.021,10.13,0.017,10.088,0.016,2,350,13.247334,112.07767,0.9645,0.2327,0.4526,40.2,131.63482,0.00116,-0.00116,2.25,0.23,-0.12,0.046,0.932,0.01,-0.649,1.51,0.0366,-0.0366,461.4,13.4,-13.4,3.833087643,5.489e-06,-5.489e-06,0.024847,6.7e-05,-0.004568,8.33,4.1,-4.1,83.58,1012.0,5397.0,107.0,-107.0,4.543,0.033,-0.083,-0.02,0.15,-0.15,0.831,0.084,-0.045,0.878,0.043,-0.059,0.721,19.4925705,1.5e-06,42.2333,1.7e-05,0.021,0.061,0.146,0.06,1.1e-05,2.8e-05,8e-06,2.8e-05,-0.024,0.086,0.09,0.11,0.1,0.1,-0.007,0.088,0.21,0.11,0.21,0.11,1,2454964.635,0.00116,-0.00116,0,0,0,0,247.8,77.17,-43.17,0.74371,11.02818,-0.09581,1.0,1
15.357,14.797,14.628,14.545,13.62,0.024,13.29,0.024,13.177,0.031,1,68,44.500324,254.59749,0.9418,0.2889,0.3511,258.5,176.966757,0.000241,-0.000241,12.23,3.56,-1.19,0.1396,0.98,0.075,-0.051,2.5425,0.0237,-0.0237,6807.3,36.9,-36.9,19.193103549,5.898e-06,-5.898e-06,0.125536,0.054453,-0.028262,31.99,9.0,-9.0,88.24,656.0,5883.0,159.0,-176.0,4.53,0.037,-0.2,-0.14,0.3,-0.3,0.892,0.26,-0.087,0.985,0.117,-0.13,0.385,19.7499715,1.2e-06,42.335507,1.5e-05,0.058,0.049,0.098,0.052,-0.00032,0.00064,0.0,0.00081,0.024,0.071,-0.062,0.07,0.066,0.072,0.029,0.069,0.008,0.075,0.03,0.07,1,2455009.967,0.000241,-0.000241,0,1,0,0,43.77,37.45,-12.2,1.68048,0.47414,-0.22418,0.0,0
15.987,15.351,15.174,15.096,14.205,0.026,13.863,0.031,13.717,0.044,1,534,60.935436,844.7347,1.0,0.2736,0.3985,91.6,134.110364,0.000781,-0.000781,24.39,7.64,-3.28,0.0379,0.079,0.192,-0.079,2.7189,0.0394,-0.0394,42122.0,549.0,-549.0,2.48658617,2.396e-06,-2.396e-06,0.186457,0.002484,-0.001336,8.3,0.217,-0.217,89.46,1461.0,5892.0,174.0,-208.0,4.35,0.087,-0.203,0.48,0.05,-0.3,1.198,0.375,-0.161,1.173,0.122,-0.15,0.0,19.32034796,1.4e-07,46.4917313,1.6e-06,-0.0014,0.0051,0.0767,0.0056,-0.0018,0.0043,0.0023,0.0063,0.012,0.067,-0.009,0.067,0.015,0.067,-0.061,0.067,0.09,0.067,0.108,0.067,1,2454967.11,0.000781,-0.000781,0,1,0,0,1077.69,1009.67,-378.33,1.74924,0.04571,-0.24617,0.867,1
14.43,13.924,13.778,13.769,12.855,0.022,12.507,0.021,12.454,0.024,1,0,6440.794,11276.919,-1.0,0.2889,0.3511,1365.9,193.502758,0.000323,-0.000323,71.61,22.4,-7.47,0.8568,0.426,0.007,-0.007,21.4259,0.0222,-0.0222,467860.0,418.0,-418.0,282.9656538,0.0001285,-0.0001285,0.683762,0.002882,-0.003422,164.363,0.722,-0.722,89.85,280.0,5999.0,162.0,-217.0,4.494,0.054,-0.216,-0.06,0.25,-0.3,0.959,0.3,-0.1,1.045,0.129,-0.142,0.0,19.654613952,2.7e-08,49.96362209,3.1e-07,-0.00165,0.00094,-0.0285,0.0011,0.026,0.094,0.05,0.15,0.004,0.067,-0.01,0.067,0.011,0.067,0.029,0.069,0.046,0.075,0.055,0.073,1,2455026.503,0.000323,-0.000323,0,1,0,0,1.45,1.33,-0.44,1.04907,0.00461,-0.00519,0.0,0
15.752,15.184,15.039,14.95,14.015,0.029,13.725,0.035,13.611,,2,74,6.129146,22.479414,0.804,0.2889,0.3511,30.1,131.54555,0.0057,-0.0057,29.33,8.82,-2.94,0.1383,1.258,71.8,-2.217,6.596,0.249,-0.249,758.9,28.7,-28.7,18.5084526,0.0001311,-0.0001311,0.286358,71.79231,-2.208285,5.88,2.9,-2.9,77.63,683.0,5942.0,176.0,-193.0,4.506,0.039,-0.208,-0.06,0.25,-0.3,0.938,0.282,-0.094,1.028,0.127,-0.14,0.058,19.322859,1.1e-05,38.30944,0.00013,0.04,0.46,-0.59,0.48,3e-05,0.00034,0.00044,0.00037,0.13,0.17,-0.43,0.33,0.45,0.34,0.25,0.18,-0.15,0.34,0.29,0.27,1,2454964.546,0.0057,-0.0057,0,0,0,0,51.32,46.25,-14.91,0.0112,35.51783,-0.01849,0.999,1
15.088,14.432,14.234,14.127,13.13,0.022,12.731,0.02,12.653,0.028,1,273,3.5490544,14.326993,0.1436,0.2396,0.4415,36.1,134.236,0.0286,-0.0286,16.17,5.09,-3.14,0.0548,1.137,0.078,-0.097,48.69,4.2,-4.2,115.8,4.8,-4.8,5.1348689,0.0001815,-0.0001815,0.147908,0.051226,-0.110021,1.15,0.116,-0.116,8.42,1040.0,5515.0,166.0,-149.0,4.357,0.175,-0.214,-0.12,0.3,-0.25,1.001,0.315,-0.194,0.831,0.122,-0.061,0.389,19.499556,1.8e-05,44.33358,0.0002,0.61,0.7,0.5,0.72,-2.6e-05,3.7e-05,-2.2e-05,3.8e-05,0.38,0.22,0.46,0.2,0.6,0.25,0.41,0.22,0.65,0.22,0.77,0.26,1,2454967.236,0.0286,-0.0286,1,0,0,0,276.25,261.35,-115.34,0.00109,0.00011,-0.00031,0.0,0
